"input.source","input.name","input.ap","input.states","input.edges","input.transitions","input.acc_sets","input.scc","input.nondetstates","input.nondeterministic","input.alternating","tool","exit_status","exit_code","time","output.ap","output.states","output.edges","output.transitions","output.acc_sets","output.scc","output.nondetstates","output.nondeterministic","output.alternating"
"random_automata.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SaG_Skip_Jump","ok",0,0.085812,2,133,612,768,1,45,63,1,0
"random_automata.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SaG_Base_AF_Min","ok",0,0.0960882,2,55,176,211,1,17,7,1,0
"random_automata.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SaG_Skip_AF_Min","ok",0,0.0984265,2,55,176,211,1,17,7,1,0
"random_automata.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SaG_Jump_AF_Min","ok",0,0.109937,2,55,176,211,1,17,7,1,0
"random_automata.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SaG_Skip_Jump_AF_Min","ok",0,0.0964672,2,55,176,211,1,17,7,1,0
"random_automata.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SaG_Base","ok",0,0.349705,2,1479,6430,7276,1,722,340,1,0
"random_automata.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SaG_Skip","ok",0,0.282483,2,1082,4753,5380,1,498,340,1,0
"random_automata.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SaG_Jump","ok",0,0.361237,2,1479,6430,7276,1,722,340,1,0
"random_automata.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SaG_Skip_Jump","ok",0,0.292434,2,1082,4753,5380,1,498,340,1,0
"random_automata.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SaG_Base_AF_Min","ok",0,0.983719,2,273,937,1026,1,64,60,1,0
"random_automata.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SaG_Skip_AF_Min","ok",0,0.926726,2,273,937,1026,1,64,60,1,0
"random_automata.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SaG_Jump_AF_Min","ok",0,0.999609,2,273,937,1026,1,64,60,1,0
"random_automata.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SaG_Skip_Jump_AF_Min","ok",0,0.953304,2,273,937,1026,1,64,60,1,0
"random_automata.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SaG_Base","ok",0,0.187793,2,689,3138,3500,1,274,186,1,0
"random_automata.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SaG_Skip","ok",0,0.144945,2,507,2384,2651,1,197,186,1,0
"random_automata.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SaG_Jump","ok",0,0.168898,2,700,3189,3552,1,279,188,1,0
"random_automata.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SaG_Skip_Jump","ok",0,0.165225,2,519,2411,2678,1,203,188,1,0
"random_automata.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SaG_Base_AF_Min","ok",0,0.340715,2,163,628,674,1,28,33,1,0
"random_automata.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SaG_Skip_AF_Min","ok",0,0.304207,2,163,628,674,1,28,33,1,0
"random_automata.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SaG_Jump_AF_Min","ok",0,0.352416,2,157,602,640,1,23,34,1,0
"random_automata.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SaG_Skip_Jump_AF_Min","ok",0,0.309725,2,157,602,640,1,23,34,1,0
"random_automata.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SaG_Base","ok",0,0.139691,2,238,1107,1296,1,82,86,1,0
"random_automata.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SaG_Skip","ok",0,0.131643,2,186,918,1078,1,63,86,1,0
"random_automata.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SaG_Jump","ok",0,0.169537,2,277,1232,1424,1,116,79,1,0
"random_automata.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SaG_Skip_Jump","ok",0,0.183914,2,184,885,1036,1,70,79,1,0
"random_automata.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SaG_Base_AF_Min","ok",0,0.2351,2,89,305,336,1,19,16,1,0
"random_automata.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SaG_Skip_AF_Min","ok",0,0.234256,2,89,305,336,1,19,16,1,0
"random_automata.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SaG_Jump_AF_Min","ok",0,0.17317,2,72,252,278,1,16,13,1,0
"random_automata.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SaG_Skip_Jump_AF_Min","ok",0,0.152645,2,72,252,278,1,16,13,1,0
